Date,Username,User tag,Content,Mentions,link
"2024-08-13,20:35:50",m7_.n8,#0,🗿,vem_3#0,
"2024-08-13,20:35:56",0z.f,#0,وشنوه الامر تاع البرو بوت,midnightakram.#0,
"2024-08-13,20:35:59",2jz.o7,#0,Nikmo marnai mntmnyk,jordyy.a3ttt#0,
"2024-08-13,20:36:02",jordyy.a3ttt,#0,Ch7al dit,2jz.o7#0,
"2024-08-13,20:36:06",jordyy.a3ttt,#0,10?,,
"2024-08-13,20:36:11",2jz.o7,#0,13 wlmath 5dmt,jordyy.a3ttt#0,
"2024-08-13,20:36:18",m3d.com,#0,# ادمن تكت <:mio:1211761206629502986>,,
"2024-08-13,20:36:24",m3d.com,#0,,,
"2024-08-13,20:36:24",2jz.o7,#0,7mar y9ra bach ndi 10,jordyy.a3ttt#0,
"2024-08-13,20:36:25",jordyy.a3ttt,#0,Yakho 3labalk bli mkch khdma fhad swal7,2jz.o7#0,
"2024-08-13,20:36:26",midnightakram.,#0,معلباليش <:Maroc:1071821714603905144>,0z.f#0,
"2024-08-13,20:36:37",jordyy.a3ttt,#0,Ro7 st,,
"2024-08-13,20:36:41",2jz.o7,#0,M9wd ntaa,jordyy.a3ttt#0,
"2024-08-13,20:36:51",2jz.o7,#0,Nkrha had l3fays,jordyy.a3ttt#0,
"2024-08-13,20:36:51",0z.f,#0,<@1214967653370691624> ريبوندي عليا في التكت<:uncannycat:1152013915954352148>,jordyy.a3ttt#0,
"2024-08-13,20:36:52",jordyy.a3ttt,#0,Azbi mni srx,2jz.o7#0,
"2024-08-13,20:37:01",m7_.n8,#0,<:NIGGA_omg:1150394296680329226>,,https://cdn.discordapp.com/attachments/1227367017661595708/1273002392912138412/Screenshot_2024-06-16-20-01-03-485_com.facebook.lite.png?ex=672dbf9d&is=672c6e1d&hm=2d2ccbe46cf99ca5a7d593637d2a21a04d160087015478f34b164ffda602010c&
"2024-08-13,20:37:10",2jz.o7,#0,Bs7 3la 7sab wch t5yr ts5sos,jordyy.a3ttt#0,
"2024-08-13,20:37:15",yanabbbb,#0,سبونج بوب نتا هو لادمين,jordyy.a3ttt#0,
"2024-08-13,20:37:18",midnightakram.,#0,<:juan:1150418197581922344>,m7_.n8#0,
"2024-08-13,20:37:19",2jz.o7,#0,Kayn bzf 3fys,,
"2024-08-13,20:37:23",jordyy.a3ttt,#0,Yakho deja informatique t9ra math ☠️☠️☠️,2jz.o7#0,
"2024-08-13,20:37:44",2jz.o7,#0,Machi bzf psq 9smoha mi t9smt,jordyy.a3ttt#0,
"2024-08-13,20:37:54",2jz.o7,#0,Math w7dha,,
"2024-08-13,20:37:57",jordyy.a3ttt,#0,Science kont ?,2jz.o7#0,
"2024-08-13,20:37:58",2jz.o7,#0,Info w7dha,,
"2024-08-13,20:38:04",2jz.o7,#0,Math elem ya 3tay,jordyy.a3ttt#0,
"2024-08-13,20:38:14",jordyy.a3ttt,#0,Ya zbooo,2jz.o7#0,
"2024-08-13,20:38:20",jordyy.a3ttt,#0,Mn9ch,,
"2024-08-13,20:38:28",2jz.o7,#0,3lah 😂,jordyy.a3ttt#0,
"2024-08-13,20:38:35",2jz.o7,#0,Math mo3amil 7,,
"2024-08-13,20:38:37",jordyy.a3ttt,#0,7sbtli scintifik,,
"2024-08-13,20:38:39",2jz.o7,#0,Tl3t biha,,
"2024-08-13,20:38:40",jordyy.a3ttt,#0,💔,,
"2024-08-13,20:38:45",jordyy.a3ttt,#0,Kima wa7d mongol,,
"2024-08-13,20:38:54",m3d.com,#0,ادمن فاشل ميردش تكت<:emoji_58:1246218762521411666>,,
"2024-08-13,20:39:04",2jz.o7,#0,Nt3cha wnkml ngsro,jordyy.a3ttt#0,
"2024-08-13,20:39:07",0z.f,#0,علاه اسمه العريان<:Dead_inside:1150410964659863592>,m3d.com#0,
"2024-08-13,20:39:16",jordyy.a3ttt,#0,Rani congé,m3d.com#0,
"2024-08-13,20:39:30",m7_.n8,#0,<:juan:1150418197581922344>,0z.f#0,
"2024-08-13,20:39:33",jordyy.a3ttt,#0,Hoova marahch ykhls fiya,,
"2024-08-13,20:39:34",0z.f,#0,مدلي رتبة ميمر<:Dead_inside:1150410964659863592>,jordyy.a3ttt#0,
"2024-08-13,20:39:38",0z.f,#0,قالولي باطل<:juan:1150418197581922344>,,
"2024-08-13,20:39:45",jordyy.a3ttt,#0,3 snin bla makhlsni no9ch,,
"2024-08-13,20:39:52",jordyy.a3ttt,#0,💔,,
"2024-08-13,20:39:57",m3d.com,#0,البس قشك لعزيز و نوض تخدم<:hmm:1144061148958826556>,jordyy.a3ttt#0,
"2024-08-13,20:40:03",0_gf,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1273003153310355497/meme.gif?ex=672dc053&is=672c6ed3&hm=cd1fb14b2081bdcdb79c17d14306721e593f7d40c3bbffb8f60ced188d37212e&
"2024-08-13,20:40:08",midnightakram.,#0,يخلصوك باش تكون أدمين <:702623479245307944:1150411530660237343>,jordyy.a3ttt#0,
"2024-08-13,20:40:13",jordyy.a3ttt,#0,Yes,midnightakram.#0,
"2024-08-13,20:40:19",jordyy.a3ttt,#0,5$ week,,
"2024-08-13,20:40:24",m3d.com,#0,<:hmm:1144061148958826556> <:hmm:1144061148958826556>,,
"2024-08-13,20:40:25",jordyy.a3ttt,#0,Sik ki n7sboha,,
"2024-08-13,20:40:28",jordyy.a3ttt,#0,Tji,,
"2024-08-13,20:40:30",0z.f,#0,نتا كي تروح تخدم علاه راك تخدم؟,midnightakram.#0,
"2024-08-13,20:40:37",vem_3,#0,dreams,jordyy.a3ttt#0,
"2024-08-13,20:40:55",jordyy.a3ttt,#0,Tji 510$,,
"2024-08-13,20:41:01",0z.f,#0,<@1214967653370691624> مدلي رتبة ميمر<:Dead_inside:1150410964659863592>,jordyy.a3ttt#0,
"2024-08-13,20:41:02",m7_.n8,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1273003404360417310/image0.gif?ex=672dc08e&is=672c6f0e&hm=c22cf9e2bd860be10dfb05e8d8d354a792f375463c7031ccff8673fdba5f779f&
"2024-08-13,20:41:04",jordyy.a3ttt,#0,Mdhmli ga3 steam gift card,,
"2024-08-13,20:41:11",m3d.com,#0,نفتح فو كونت نقولك اني حامل<:uncannycat:1152013915954352148>,jordyy.a3ttt#0,
"2024-08-13,20:41:17",0z.f,#0,بديت نحس بلي نتا جوني<:juan:1150418197581922344>,m7_.n8#0,
"2024-08-13,20:41:17",vem_3,#0,<:tadcarlfachero36:1152016084430487552>,m7_.n8#0,
"2024-08-13,20:41:19",midnightakram.,#0,تدي القلاوي <:knuckles:958323144890916925>,0z.f#0,
"2024-08-13,20:41:30",0z.f,#0,قالولي مجانية<:uncannycat:1152013915954352148>,midnightakram.#0,
"2024-08-13,20:41:34",jordyy.a3ttt,#0,طيحي البيبي,m3d.com#0,
"2024-08-13,20:41:36",0_gf,#0,smash,m7_.n8#0,
"2024-08-13,20:41:36",0z.f,#0,نحب انا,,
"2024-08-13,20:41:38",0z.f,#0,المجاني,,
"2024-08-13,20:41:51",jordyy.a3ttt,#0,Ayo,0_gf#0,
"2024-08-13,20:42:03",jordyy.a3ttt,#0,Smoke,,
"2024-08-13,20:42:10",jordyy.a3ttt,#0,3ndk c. P ?,,
"2024-08-13,20:42:20",0_gf,#0,نميييي,,https://cdn.discordapp.com/attachments/1227367017661595708/1273003730941513859/image.png?ex=672dc0dc&is=672c6f5c&hm=652965d6795f7c0ce9935cfd8aba47a2afb76a707b1df4c4cc0066ec94ae5de8&
"2024-08-13,20:42:31",0_gf,#0,قصدك ccp ?,jordyy.a3ttt#0,
"2024-08-13,20:42:36",jordyy.a3ttt,#0,Lala,0_gf#0,
"2024-08-13,20:42:38",jordyy.a3ttt,#0,C,,
"2024-08-13,20:42:39",jordyy.a3ttt,#0,P,,
"2024-08-13,20:42:47",0_gf,#0,yf is that,,
"2024-08-13,20:42:50",0_gf,#0,tf,,
"2024-08-13,20:43:15",midnightakram.,#0,<:PepePoint74:1152016056244781086>,,https://cdn.discordapp.com/attachments/1227367017661595708/1273003962412302386/Screenshot_2024-08-03-21-26-20-35_f9ee0578fe1cc94de7482bd41accb329.jpg?ex=672dc113&is=672c6f93&hm=1e7b0b958de1e915b6a6671c67d300fa9c396b64215370eee4ebb6c0bd94c8b9&
"2024-08-13,20:43:17",m7_.n8,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1273003970130083911/image0.gif?ex=672dc115&is=672c6f95&hm=d161cd1c58372cd05afb7f442108dba2caca3d62728e9433e16e5c5d2c109f7e&
"2024-08-13,20:43:23",jordyy.a3ttt,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1273003995555692696/Screenshot_2024-06-07-13-58-05-789_com.zhiliaoapp.musically-edit.jpg?ex=672dc11b&is=672c6f9b&hm=e99c0b08de3b953cd44d737717525a17b60d9889dc017fcfc2a05df39dd61b18&
"2024-08-13,20:43:27",jordyy.a3ttt,#0,Barkouli,,
"2024-08-13,20:43:29",m7_.n8,#0,خخخ شكون مزال يحب حماس,midnightakram.#0,
"2024-08-13,20:43:37",m7_.n8,#0,<:NIGGA_omg:1150394296680329226>,jordyy.a3ttt#0,
"2024-08-13,20:43:40",0_gf,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1273004067127427181/are_you_hight.mp4?ex=672dc12c&is=672c6fac&hm=44fb93c4ca406edb87d147169b3805ed6439a05f651c7bf03720e962c99444d2&
"2024-08-13,20:43:45",midnightakram.,#0,انا <:sh:1152016071147147319>,m7_.n8#0,
"2024-08-13,20:43:55",0z.f,#0,Wall hack<:juan:1150418197581922344>,midnightakram.#0,
"2024-08-13,20:43:58",m7_.n8,#0,مزالك متعرفش برك,midnightakram.#0,
"2024-08-13,20:44:16",midnightakram.,#0,قول وش كاين ؟ <:knuckles:958323144890916925>,m7_.n8#0,
"2024-08-13,20:44:29",m7_.n8,#0,حماس من الاخوان,midnightakram.#0,
"2024-08-13,20:44:39",m7_.n8,#0,حماس حركة ليست باسلامية,,
"2024-08-13,20:44:50",m3d.com,#0,بابا شعرا مايتزوجني حسبتلو ودرتلو تلفون <:uncannycat:1152013915954352148>,,
"2024-08-13,20:45:16",midnightakram.,#0,كاتبين في غوغل بلي اسلامية <:knuckles:958323144890916925>,m7_.n8#0,
"2024-08-13,20:45:24",m3d.com,#0,جيت نتبارتاجي عاشيت فالحوا,,
"2024-08-13,20:45:28",m7_.n8,#0,شكون يدي الهدرة من قوقل,midnightakram.#0,
"2024-08-13,20:45:39",abdouma_chiko,#0,الإخوة جوزو chell 2,midnightakram.#0,
"2024-08-13,20:45:56",014455_,#0,وشراكم,,
"2024-08-13,20:46:12",m3d.com,#0,حمدلله و نتا,,
"2024-08-13,20:46:14",m3d.com,#0,<:hmm:1144061148958826556>,,
"2024-08-13,20:46:18",midnightakram.,#0,بسح مجاهدين <:tadcarlfachero36:1152016084430487552>,m7_.n8#0,
"2024-08-13,20:46:54",abdouma_chiko,#0,ياخو كيفاه حب يرتبطلك عندي بلاي 4 او محبش,m3d.com#0,
"2024-08-13,20:46:55",m7_.n8,#0,خخخ,midnightakram.#0,
"2024-08-13,20:47:18",m3d.com,#0,وشنو لي يرتبط؟,abdouma_chiko#0,
"2024-08-13,20:47:22",midnightakram.,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1273004995863904256/makesweet-9ob7jl.gif?ex=672dc20a&is=672c708a&hm=51b1583301e389a78ea691b6f36a717e062e1f0ec249280b877a9708a783a07a&
"2024-08-13,20:47:46",abdouma_chiko,#0,باش جيب هدا لي راه فوق البروفيل تاعك,m3d.com#0,
"2024-08-13,20:48:04",m3d.com,#0,هاذي باطل بلا بلاي <:hmm:1144061148958826556>,abdouma_chiko#0,
"2024-08-13,20:48:29",abdouma_chiko,#0,شفت انا واحد قالك لازم تربطو بل بلاي تاعك ولا منعرف واش كان يهدر,m3d.com#0,
"2024-08-13,20:48:33",midnightakram.,#0,زيد فهمني ، اعطيني المعرفة <:knuckles:958323144890916925>,m7_.n8#0,
"2024-08-13,20:48:37",m3d.com,#0,هذيك قديمة بصح نحوها دوكا,,
"2024-08-13,20:48:46",abdouma_chiko,#0,اا اك,m3d.com#0,
"2024-08-13,20:48:49",m3d.com,#0,دوكا دارو كويست جديد تع gta online,,
"2024-08-13,20:49:22",m7_.n8,#0,ابحث عن حقيقة الاخوان المسلمين,midnightakram.#0,
"2024-08-13,20:49:34",midnightakram.,#0,اك,m7_.n8#0,
"2024-08-13,20:49:47",m7_.n8,#0,وشوف قول الالباني,,
"2024-08-13,20:54:10",2jz.o7,#0,The witcher tmchilk antik wla pc dyalk yty7lk,jordyy.a3ttt#0,
"2024-08-13,20:57:40",2jz.o7,#0,Ya 5o ymtlo l islam tan ki ram ydaf3o 3la bladhom,m7_.n8#0,
"2024-08-13,21:02:31",jovial_flamingo_95831,#0,ايييييي ز بي,,
"2024-08-13,21:04:03",yanabbbb,#0,وش راكم,,
"2024-08-13,21:05:13",0_gf,#0,,,
"2024-08-13,21:06:55",014455_,#0,اهلا بيكم,,
"2024-08-13,21:07:13",014455_,#0,هكا يكونو لقروبات تع الدزريين,,
"2024-08-13,21:07:19",014455_,#0,تطياح وتمنييك,,
"2024-08-13,21:08:00",014455_,#0,بلع تقود,yanabbbb#0,
"2024-08-13,21:08:04",014455_,#0,جايح,,
"2024-08-13,21:08:07",014455_,#0,كافي,,
"2024-08-13,21:08:44",yanabbbb,#0,واو متعرفش تڨسر<:juan:1150418197581922344>,014455_#0,
"2024-08-13,21:08:53",014455_,#0,قداه عمرك,,
"2024-08-13,21:09:27",014455_,#0,؟؟,,
"2024-08-13,21:09:40",014455_,#0,نتا تبان 17 نتا,,
"2024-08-13,21:09:54",014455_,#0,تبان 2012,,
"2024-08-13,21:10:10",yanabbbb,#0,علاش كذاب,014455_#0,
"2024-08-13,21:10:33",014455_,#0,كفاه,yanabbbb#0,
"2024-08-13,21:10:59",yanabbbb,#0,جامي قاع شفت تصويرة بش تهدر,014455_#0,
"2024-08-13,21:11:22",2jz.o7,#0,F serveur hoova brk li tl9a hado,014455_#0,
"2024-08-13,21:11:36",2jz.o7,#0,Lo5rin tkol ban,,
"2024-08-13,21:11:41",014455_,#0,نتا تاني اهدر عربي,2jz.o7#0,
"2024-08-13,21:12:02",2jz.o7,#0,3lah,014455_#0,
"2024-08-13,21:12:12",014455_,#0,؟,2jz.o7#0,
"2024-08-13,21:12:26",014455_,#0,باه نفهم,2jz.o7#0,
"2024-08-13,21:12:55",014455_,#0,وين هربت,,
"2024-08-13,21:13:14",2jz.o7,#0,Rani nbi3 fles compte,,
"2024-08-13,21:13:21",2jz.o7,#0,F serveur shop,,
"2024-08-13,21:13:33",014455_,#0,اهدر عربي متزيدش فيها,,
"2024-08-13,21:13:33",yanabbbb,#0,شحال للواحد,2jz.o7#0,
"2024-08-13,21:13:48",2jz.o7,#0,5ask steam ?,yanabbbb#0,
"2024-08-13,21:14:09",yanabbbb,#0,عندك تع اكس بوكس,2jz.o7#0,
"2024-08-13,21:14:21",2jz.o7,#0,Nah m3ndich doka,yanabbbb#0,
"2024-08-13,21:14:49",2jz.o7,#0,<:gigachad:1150419236989186078>,yanabbbb#0,
"2024-08-13,21:15:12",yanabbbb,#0,<:gigachad:1150419236989186078> <:gigachad:1150419236989186078> <:emoji_105:1191547895724380263>,2jz.o7#0,
"2024-08-13,21:15:24",2jz.o7,#0,انا ابيع في سيرفر لبيع الحسابات,014455_#0,
"2024-08-13,21:15:32",2jz.o7,#0,كحسابات ستيم,,
"2024-08-13,21:16:01",2jz.o7,#0,"و بطاقة غوغل بلاي 5$ 
تشتغل فقط ف حساب امريكي",,
"2024-08-13,21:17:21",yanabbbb,#0,وين راح <@1267968698732384312>,014455_#0,
"2024-08-13,21:23:49",0_gf,#0,بديت نندم كي درت بوست,,
"2024-08-13,21:23:53",0_gf,#0,الناس كاملة خرجت وتبانات,,
"2024-08-13,21:24:05",raku_9,#0,انا خاصني حساب فيه لعبة nier automata,2jz.o7#0,
"2024-08-13,21:24:39",yanabbbb,#0,شكون لادمين هنا,0_gf#0,
"2024-08-13,21:24:46",0_gf,#0,انا,,
"2024-08-13,21:24:54",demon_slayer_tanjiro_kamado,#0,سرام,,
"2024-08-13,21:24:57",demon_slayer_tanjiro_kamado,#0,يدكم فيه,,
"2024-08-13,21:24:58",0_gf,#0,طاين تيليغرام,raku_9#0,
"2024-08-13,21:25:00",2jz.o7,#0,<@1214967653370691624>,jordyy.a3ttt#0、yanabbbb#0,
"2024-08-13,21:25:11",0_gf,#0,تيليغرام فاش خسر معاك ؟,,
"2024-08-13,21:25:12",2jz.o7,#0,Okk dok nchoflk ila kayn,raku_9#0,
"2024-08-13,21:25:14",demon_slayer_tanjiro_kamado,#0,علاه دي اللعبة,raku_9#0,
"2024-08-13,21:25:40",raku_9,#0,شكون لي تباناو,0_gf#0,
"2024-08-13,21:25:50",0_gf,#0,بيكو و امير,raku_9#0,
"2024-08-13,21:25:50",raku_9,#0,باسك شيكورة,demon_slayer_tanjiro_kamado#0,
"2024-08-13,21:25:56",2jz.o7,#0,Telegram yt7lk linkat wnta ttna5 bles pub hadok w9adr tdi ch3ar wla maymchich,0_gf#0,
"2024-08-13,21:26:00",0_gf,#0,هذو اكثر ناس كانوا يهدرو,,
"2024-08-13,21:26:17",yanabbbb,#0,<@1169542240192974910>,raku_9#0、cha_wew.#0,
"2024-08-13,21:26:20",0_gf,#0,شتك تنيييك نتا قالو لينكات ؟,2jz.o7#0,
"2024-08-13,21:26:31",demon_slayer_tanjiro_kamado,#0,انا راح نبدا نتفرج الانمي تاعها,raku_9#0,
"2024-08-13,21:26:45",2jz.o7,#0,Ya za7i chghol jami d5lt l telegram bach nchof les comptz,0_gf#0,
"2024-08-13,21:26:55",demon_slayer_tanjiro_kamado,#0,و انت علابالي تلعبها باش تشوف شي صوالح <:emoji_89:1188671634509398046>,raku_9#0,
"2024-08-13,21:26:57",demon_slayer_tanjiro_kamado,#0,<:emoji_89:1188671634509398046>,,
"2024-08-13,21:27:00",0_gf,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1273014969771888751/image.png?ex=672dcb54&is=672c79d4&hm=197b0d2f0c0479e5f0c1913c31c89fce482a836a1747b4151214ef4ba8419935&
"2024-08-13,21:27:03",0_gf,#0,هذو رجعهم pub,,
"2024-08-13,21:27:18",2jz.o7,#0,Asm3 ila ta3 porn ana m3ndich hado,raku_9#0,
"2024-08-13,21:27:27",raku_9,#0,مشي بورن,2jz.o7#0,
"2024-08-13,21:27:30",2jz.o7,#0,Ya za7i kayn li y7to link,0_gf#0,
"2024-08-13,21:27:53",0_gf,#0,نتا مترم,2jz.o7#0,
"2024-08-13,21:27:57",0_gf,#0,انا جامي صادفوني,,
"2024-08-13,21:28:06",2jz.o7,#0,Kol chenl wkifah,0_gf#0,
"2024-08-13,21:28:15",2jz.o7,#0,Kayn li y7t compte direct kayn li y7to link,,
"2024-08-13,21:28:16",raku_9,#0,تو بي الا هبطت الكاميرا باش تشوفها من تحت تدزك و تقلك احشم,demon_slayer_tanjiro_kamado#0,
"2024-08-13,21:28:42",demon_slayer_tanjiro_kamado,#0,علابالي,raku_9#0,
"2024-08-13,21:28:57",2jz.o7,#0,M3ndich had les game ana,raku_9#0,
"2024-08-13,21:29:03",2jz.o7,#0,Ta3 anime,,
"2024-08-13,21:29:12",2jz.o7,#0,Dija byna dyaro bach tbnyt 3la 2b,,
"2024-08-13,21:29:21",raku_9,#0,<:Dead_inside:1150410964659863592>,,
"2024-08-13,21:29:34",raku_9,#0,لا الجو اسطوري,2jz.o7#0,
"2024-08-13,21:29:41",2jz.o7,#0,Chof game w7do5r ila 5sk 9oli,,
"2024-08-13,21:30:01",2jz.o7,#0,Mm 7sbli s5nt 3la 2b,raku_9#0,
"2024-08-13,21:30:26",raku_9,#0,هو شوف بالاك <:emoji_47:1151909990727163954>,2jz.o7#0,
"2024-08-13,21:30:30",demon_slayer_tanjiro_kamado,#0,الجو شباب,2jz.o7#0,
"2024-08-13,21:31:05",2jz.o7,#0,Al3b elden ring bach tnik lpc,,
"2024-08-13,21:31:11",raku_9,#0,"مي صح جو شباب لعبتو زوج دقايق كراك 
عاود محيتها قلت نشريها",,
"2024-08-13,21:31:12",vem_3,#0,ياخو,2jz.o7#0,
"2024-08-13,21:31:15",vem_3,#0,تعادل,,
"2024-08-13,21:31:21",2jz.o7,#0,F chess,,
"2024-08-13,21:31:21",vem_3,#0,ما خسرتش,,
"2024-08-13,21:31:25",vem_3,#0,<:tadcarlfachero36:1152016084430487552>,,
"2024-08-13,21:31:26",0_gf,#0,موتوا يزح,,
"2024-08-13,21:31:30",0_gf,#0,موتوا,,
"2024-08-13,21:31:31",vem_3,#0,يس<:tadcarlfachero36:1152016084430487552>,2jz.o7#0,
"2024-08-13,21:31:33",2jz.o7,#0,Chikour,vem_3#0,
"2024-08-13,21:31:33",0_gf,#0,يدكم فيه,,
"2024-08-13,21:31:35",0_gf,#0,وموتوا,,
"2024-08-13,21:31:38",vem_3,#0,<:tadcarlfachero36:1152016084430487552>,2jz.o7#0,
"2024-08-13,21:31:46",vem_3,#0,خلاص قود,0_gf#0,
"2024-08-13,21:31:53",demon_slayer_tanjiro_kamado,#0,ز بي مالك <@1180425486720041032>,0_gf#0,
"2024-08-13,21:31:53",yanabbbb,#0,علاش,0_gf#0,
"2024-08-13,21:31:53",powerful_rabbit_27116,#0,السلام عليكم,,
"2024-08-13,21:31:55",2jz.o7,#0,Kayn wa7d f serveur li yl3b antik bs7 wa9il 5rj,vem_3#0,
"2024-08-13,21:32:03",demon_slayer_tanjiro_kamado,#0,روح قود,0_gf#0,
"2024-08-13,21:32:08",demon_slayer_tanjiro_kamado,#0,سلام,powerful_rabbit_27116#0,
"2024-08-13,21:32:14",0_gf,#0,<:tadcarlfachero36:1152016084430487552> عطاو بان لمدامتي,demon_slayer_tanjiro_kamado#0,
"2024-08-13,21:32:22",2jz.o7,#0,و عليكم السلام,powerful_rabbit_27116#0,
"2024-08-13,21:32:24",ycncorleone,#0,يزح علاه منقدرش نبعت ليفوطو ؟,,
"2024-08-13,21:32:24",0_gf,#0,راني ندير فل مظاهرات,,
"2024-08-13,21:32:31",demon_slayer_tanjiro_kamado,#0,سمحلي خو,0_gf#0,
"2024-08-13,21:32:35",0_gf,#0,,ycncorleone#0,https://cdn.discordapp.com/attachments/1227367017661595708/1273016374549024889/speed-3.gif?ex=672dcca3&is=672c7b23&hm=273f78983d459ee25a702123928d633935fa70572eaa7a118ee6900ee1f4c3f0&
"2024-08-13,21:32:38",demon_slayer_tanjiro_kamado,#0,<:NIGGA_omg:1150394296680329226>,0_gf#0,
"2024-08-13,21:32:55",raku_9,#0,وين ؟,0_gf#0,
"2024-08-13,21:33:10",demon_slayer_tanjiro_kamado,#0,مادامتك مترما ؟,0_gf#0,
"2024-08-13,21:33:12",demon_slayer_tanjiro_kamado,#0,<:emoji_89:1188671634509398046>,,
"2024-08-13,21:33:19",0_gf,#0,<:shhhh:1215620470431285318>,demon_slayer_tanjiro_kamado#0,
"2024-08-13,21:33:32",demon_slayer_tanjiro_kamado,#0,🗿,0_gf#0,
"2024-08-13,21:33:33",yanabbbb,#0,درك يسرقهالك,0_gf#0,
"2024-08-13,21:33:46",demon_slayer_tanjiro_kamado,#0,نسرقهالو ؟,yanabbbb#0,
"2024-08-13,21:34:01",2jz.o7,#0,Pookie ta3 nmi chfto yl3b red dead 2 raho kbr,vem_3#0,
"2024-08-13,21:35:29",vem_3,#0,وينتا هذي؟ قلي ماحبتش تدخل,2jz.o7#0,
"2024-08-13,21:35:35",yanabbbb,#0,ادا كانت عندها لارداف,demon_slayer_tanjiro_kamado#0,
"2024-08-13,21:35:52",demon_slayer_tanjiro_kamado,#0,ايه مين يرقد,yanabbbb#0,
"2024-08-13,21:35:55",demon_slayer_tanjiro_kamado,#0,<:emoji_89:1188671634509398046>,,
"2024-08-13,21:35:57",2jz.o7,#0,Chto sba7 bli raho da5l f jeux afichatli fl profil dyalo,vem_3#0,
"2024-08-13,21:36:03",vem_3,#0,ولد القحجة قتلو طلع براول نلعبو قلي نو وراح طلع ريد ديد تاع 100gb🗿,,
"2024-08-13,21:36:17",raku_9,#0,شيكور,vem_3#0,
"2024-08-13,21:36:23",raku_9,#0,ريد ديد تستاهل,,
"2024-08-13,21:36:42",2jz.o7,#0,Brawlhala tglbo l3bt chwiya hadik multiversus,vem_3#0,
"2024-08-13,21:36:44",yanabbbb,#0,مشكيتش يرقد راهو يدير فالمظاهرات,demon_slayer_tanjiro_kamado#0,
"2024-08-13,21:37:41",demon_slayer_tanjiro_kamado,#0,راح نحيلو كلش القل ا وي 🍒  الز  ب🍆    و الب زا زل تع مادامتو و س و تها و التر ا م تاعها 🍑 🍑,yanabbbb#0,
"2024-08-13,21:38:00",demon_slayer_tanjiro_kamado,#0,راح نخويهم,,
"2024-08-13,21:38:04",vem_3,#0,وين راحت الصداقة<:emoji_84:1188620191576367134>,raku_9#0,
"2024-08-13,21:38:20",demon_slayer_tanjiro_kamado,#0,راهي في زكك,vem_3#0,
"2024-08-13,21:38:30",demon_slayer_tanjiro_kamado,#0,<:emoji_89:1188671634509398046>,,
"2024-08-13,21:38:34",2jz.o7,#0,Ya sbi wch 3jbk f brawlhala ghir tspammi fiha bach trb7,vem_3#0,
"2024-08-13,21:38:40",vem_3,#0,نمييي,,
"2024-08-13,21:38:40",yanabbbb,#0,بيع وش سرقت وخلي لمهم<:emoji_89:1188671634509398046>,demon_slayer_tanjiro_kamado#0,
"2024-08-13,21:38:43",vem_3,#0,بوت تقبة,,
"2024-08-13,21:38:57",m7_.n8,#0,كسمك وكسم الصداقة,vem_3#0,
"2024-08-13,21:39:06",demon_slayer_tanjiro_kamado,#0,نبيع ال 🍆  و ال 🍒 و انخلي الباقي,yanabbbb#0,
"2024-08-13,21:39:09",demon_slayer_tanjiro_kamado,#0,<:emoji_89:1188671634509398046>,,
"2024-08-13,21:39:10",vem_3,#0,نو انا محترف مانسباميش ||شريت ايموغي ||,2jz.o7#0,
"2024-08-13,21:39:17",vem_3,#0,زعلت,m7_.n8#0,
"2024-08-13,21:39:25",2jz.o7,#0,Mala makalh ndirha bach tnikni fiha,vem_3#0,
"2024-08-13,21:39:36",raku_9,#0,احشم,m7_.n8#0,
"2024-08-13,21:39:39",yanabbbb,#0,اسم على مسما<:uncannycat:1152013915954352148>,demon_slayer_tanjiro_kamado#0,
"2024-08-13,21:39:39",2jz.o7,#0,<:Dead_inside:1150410964659863592> <:Dead_inside:1150410964659863592>,m7_.n8#0,
"2024-08-13,21:39:47",m7_.n8,#0,تناك,vem_3#0,https://cdn.discordapp.com/attachments/1227367017661595708/1273018187247521833/image0.gif?ex=672dce53&is=672c7cd3&hm=63fa84d6f02fa22720a01d1292ec330d75cec61d0c19b8bbbca942b919f7d9f6&
"2024-08-13,21:40:05",2jz.o7,#0,Tbanli kol wa7d yrj3 profil l9dim dyalo,,
"2024-08-13,21:40:09",vem_3,#0,ونييكك فورت تاني<:way61:1152013922229043310>,2jz.o7#0,
"2024-08-13,21:40:14",m7_.n8,#0,<@1185181827833532547> اهدر معاه,raku_9#0、vem_3#0,https://cdn.discordapp.com/attachments/1227367017661595708/1273018300032614566/image0.gif?ex=672dce6e&is=672c7cee&hm=da463310d5859af7d14ea65c700696451c127e26ddbf519f41c8d3e470157d17&
"2024-08-13,21:40:20",2jz.o7,#0,Hhh tnik ch3ar,vem_3#0,
"2024-08-13,21:40:22",vem_3,#0,كسمك,m7_.n8#0,
"2024-08-13,21:40:27",demon_slayer_tanjiro_kamado,#0,تعجب,m7_.n8#0,
